Current,Volt,Power,Type
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
0.1428827,5.000232,0.714446649,1
